company_name,stock_code_norm,盈利能力指标_score_5y_mean,盈利能力指标_score_2024,盈利能力指标_score_change,盈利能力指标_score_volatility,资产使用效率_score_5y_mean,资产使用效率_score_2024,资产使用效率_score_change,资产使用效率_score_volatility,流动性指标_score_5y_mean,流动性指标_score_2024,流动性指标_score_change,流动性指标_score_volatility,现金创造能力指标_score_5y_mean,现金创造能力指标_score_2024,现金创造能力指标_score_change,现金创造能力指标_score_volatility,偿债能力_score_5y_mean,偿债能力_score_2024,偿债能力_score_change,偿债能力_score_volatility,股东收益指标_score_5y_mean,股东收益指标_score_2024,股东收益指标_score_change,股东收益指标_score_volatility,composite_score_5y_mean,composite_score_2024,composite_score_change,composite_score_volatility,盈利能力指标_score_trend_label,资产使用效率_score_trend_label,流动性指标_score_trend_label,现金创造能力指标_score_trend_label,偿债能力_score_trend_label,股东收益指标_score_trend_label,composite_score_trend_label
华软科技,2453.0,0.07591630798249263,0.0615144639497179,-0.07630060227333069,0.033319598100999825,0.5633242531842211,0.3219862440747281,-0.43452768225051897,0.25528264000352724,0.2973247978169441,0.4175506373317174,0.25991991857783026,0.10603402347000437,0.32868645222952253,0.2667043101825709,-0.3266441403087367,0.1504424702682338,0.29565458826039254,0.4761904761904761,0.17459007264392323,0.0946450143031878,0.1897465147413419,0.1645114865873049,-0.2587138968211228,0.12189089997248838,0.2917754857024858,0.2847429363860859,-0.11027938840532592,0.05831916159232446,持续落后,波动较大,其他,持续落后,其他,持续落后,持续落后
华辰装备,300809.0,0.561858719761008,0.5860157016683022,0.1431433197963215,0.1415009926498814,0.19620625441392353,0.2469911504424778,0.1504538783070612,0.0545589224311858,0.8802284270328504,0.8533507188226557,-0.06343065301400452,0.03540071790834887,0.5925433236173602,0.8359313077939233,0.06238597626483,0.24411903475683475,0.6100395754393965,0.6133333333333334,0.10941215167567497,0.08217494749774162,0.5612478214080013,0.5505673100939364,-0.13146911578208853,0.07813077712723987,0.5670206869454233,0.6143649203591047,0.04508259287463234,0.027785001817320167,其他,持续落后,持续领先,波动较大,持续领先,其他,其他
华达科技,603358.0,0.5084895322560059,0.4896836762805897,0.13579671827062179,0.10553010161203424,0.6853517658525886,0.6402833794761368,-0.04256307407258286,0.02544003559391928,0.44871647364309464,0.3780716242630991,-0.09748329769254749,0.03843472111985579,0.5005852193885291,0.4810929058022081,-0.20496563943729507,0.11457729412973258,0.5810783346489959,0.6473265569039064,0.13337873789182186,0.09103764427109391,0.5899050179802611,0.679559728923013,0.027424943281532554,0.07065620048024701,0.5523543906282459,0.5526696452748254,-0.008068601959741684,0.03163981863021188,其他,持续领先,其他,其他,其他,其他,其他
华远地产,600743.0,0.1580564902559209,0.1393980678721822,-0.03883344953599199,0.01748906497888684,0.6103857969682623,0.7036358413799567,0.35871950897344584,0.1465289285979969,0.3785495102212328,0.6221563277224558,0.29773537772675746,0.15591424686002908,0.5628010211454587,0.35839626243259,-0.5698258551897712,0.1947588326379303,0.32792169806806065,0.4706701469182868,0.060413736661876605,0.0955966110617626,0.4002115343860548,0.1647808960542147,-0.3861690564475188,0.14591953020187556,0.4063210085074984,0.4098395903966144,-0.04632662296853374,0.03289674634502723,持续落后,持续领先,改善追赶,其他,其他,其他,其他
华通线缆,605196.0,0.6330948821894116,0.5516329269116782,-0.28617675516938257,0.11102794319723294,0.6825283608405031,0.6662447770881506,-0.05892254750531556,0.023373077570702682,0.46344540765662295,0.4309313332878711,-0.035281579016124,0.021280520962539372,0.2766133793949912,0.1783489710636284,,0.16732350741496238,0.566965382903824,0.4823622865194288,-0.08936374533151026,0.07521356025028295,0.42493551548451536,0.3692134458364148,,0.06637182784698943,0.5278941240961522,0.4464556234511953,-0.20377336425616993,0.07823934937858447,优势收窄,持续领先,其他,持续落后,其他,其他,其他
华邦健康,2004.0,0.4554254646493704,0.3557656983001792,-0.13750550798225264,0.07536075084687233,0.26525389155795487,0.3957926697028844,0.1780029122904856,0.07854871369802238,0.22537358259561188,0.2429226407094011,-0.0034809810234522065,0.04128929312846869,0.6206177756945733,0.3737060041407869,-0.36136580235959104,0.16701460848583452,0.5329694408828002,0.716838477894865,0.4049047829318407,0.22028420501147675,0.52885668004386,0.5688969089336942,0.020645019924780184,0.042968333072997814,0.4380828059040285,0.4423203999469685,0.01686673729696847,0.0663201161481212,其他,持续落后,持续落后,优势收窄,波动较大,其他,其他
华金资本,532.0,0.754079234513086,0.9785908753403184,0.1392029799481549,0.1411414063392829,0.5512878603489252,0.5529285962221053,0.015288490056479365,0.06492925382074581,0.2000905670726058,0.216722131762837,-0.06992738129035991,0.05694401909651045,0.6132280387491511,0.5981895783499835,-0.10970835603640772,0.07972707095407032,0.40779098094921495,0.6905891840600457,0.3598107692750447,0.14290693537957866,0.2855875722428979,0.2844941134162142,-0.021142636503216572,0.07749934270523004,0.4686773756459801,0.5535857465252506,0.052253977574948984,0.05229039054166563,持续领先,其他,持续落后,优势收窄,改善追赶,持续落后,其他
华鑫股份,600621.0,0.8722801539402327,0.8041904004439957,-0.1233824767576831,0.05798204320521964,0.3055236335464639,0.2688740927195781,0.009060148273938973,0.043557410000062684,0.5916828850934002,0.6234021441121871,0.023402144112187107,0.05549954024230574,0.5274764728451647,0.7965686274509803,0.21951037787437755,0.2553565039623611,0.713354368217448,0.7045797802203599,-0.06684268667458959,0.029353732675415984,0.6476566941461911,0.793275770576128,0.1312309318773739,0.1050551495095626,0.6096623679648168,0.6651484692538715,0.032163073117600804,0.07180588142716571,持续领先,持续落后,其他,波动较大,持续领先,持续领先,持续领先
华钰矿业,601020.0,0.5496577269692791,0.7612782685787164,0.3836784785804348,0.12265691675042026,0.3716837343533917,0.1150821055395466,-0.39349450314572804,0.16586219734638308,0.20191034165428431,0.4047238247086663,0.2748794131011383,0.10286046142283033,0.657784706971626,0.5428565280079193,-0.2792599999350057,0.10342697372789357,0.5232599911475366,0.5376344086021505,0.0875656669369424,0.07138870638421646,0.5889401662265799,0.4818421712276932,-0.2423670043292963,0.09172871993300567,0.4822061112204496,0.4739028844441154,-0.028166324798585773,0.025766762841159505,改善追赶,持续落后,其他,优势收窄,其他,其他,其他
华铁股份,976.0,0.5380044617494518,,,0.3234769513625235,0.5432691557952328,,,0.16525337018352845,0.6120392825458851,,,0.024333265256069863,0.5111560381425448,,,0.277535817008599,0.44013244266597057,,,0.11376479150502825,0.31223574873255033,,,0.12839500649941482,0.4928061882719393,,,0.15311682901574386,数据不足,数据不足,数据不足,数据不足,数据不足,数据不足,数据不足
华铭智能,300462.0,0.23404691640594769,0.1199999999999999,-0.2771298777629636,0.13009472807814687,0.45456057361087987,0.431091860084995,-0.1235499679497728,0.07946399241611844,0.6558823837220271,0.6560018968539877,0.06056660776616418,0.04680795508975467,0.3580801760089563,0.1232032854209445,-0.02368689922434211,0.19000218245679146,0.4950898873042037,0.5466666666666666,0.03974932669844078,0.15343172061014113,0.5029071332544549,0.3523367675462991,-0.13962330332338407,0.08945210322202025,0.45009451171774495,0.3715500794288155,-0.07727901896597628,0.06087332010681866,持续落后,其他,持续领先,持续落后,其他,其他,其他
华银电力,600744.0,0.16000912058557765,0.094995186424487,-0.028162316059779202,0.1295303810727521,0.43040465711005516,0.3646603214369919,-0.0726372230177092,0.05347224738472782,0.4276609946773197,0.4821428571428571,-0.08928571428571452,0.12499966297408768,0.45668783851043016,0.2914658659066727,-0.5917788485602999,0.23930773145406198,0.25479904835150946,0.1964285714285714,-0.05952380952380898,0.04927378330235018,0.27267331222200963,0.1656525456053957,-0.3521865363961221,0.15110782153108968,0.3337058285761504,0.2658908913241626,-0.1989290746405724,0.10282878730853963,持续落后,其他,其他,波动较大,持续落后,持续落后,持续落后
华锋股份,2806.0,0.5441212042149751,0.900555275113579,0.6876047212677721,0.30913815716228016,0.42843060754449364,0.3717074682367523,-0.018080154129267167,0.05103417440143233,0.5707072272610356,0.3818291245702297,-0.4397945119184398,0.14457901671764503,0.4810932754686522,0.4185303514376997,-0.1747031196366805,0.09352433579284182,0.5232504329580067,0.6085003130268831,0.13252697689598603,0.09552903670298761,0.5544562319374294,0.5004329219560248,-0.09706714329180333,0.08440624105936276,0.517009829897432,0.5302592423901947,0.015081128197927729,0.07709076189927959,波动较大,其他,其他,其他,其他,其他,其他
华锐精密,688059.0,0.9036959642750888,0.8623659068052295,-0.09444204821648028,0.030267983315933004,0.42740490971699235,0.2176138198256376,-0.4334447269595166,0.19192860770169579,0.4785281542395152,0.402705744084757,0.058653366090717696,0.12636933776538686,0.6427002639971188,0.6901724783906288,0.028405053728029483,0.18482142715946684,0.5770070494219703,0.5514197087585699,-0.14749392237106784,0.0849236362464979,0.8156736190508658,0.7953842143624753,-0.14906023008196911,0.09715304231513384,0.6408349934502585,0.586610312037883,-0.12289708463504778,0.09383739823808808,持续领先,其他,其他,持续领先,其他,持续领先,优势收窄
华锡有色,600301.0,0.8677743664088696,1.0,0.3465437092475212,0.12947101864698377,0.4907669342347254,0.4352114662388578,-0.2686827799469151,0.1312185185002926,0.7451907729992031,0.505813953488372,-0.41828998807645124,0.19409806010370867,0.7730738965486577,0.898989898989899,-0.101010101010101,0.27062931658785744,0.7195401497818219,0.8232323232323232,0.1246437040895273,0.059829310291284445,0.718818603397246,0.8333333333333334,0.025485123660924702,0.18000821840720538,0.719194120561754,0.749430162547131,-0.04855172200591551,0.07818841648479713,持续领先,其他,优势收窄,波动较大,持续领先,持续领先,持续领先
华锦股份,59.0,0.31773914253959706,0.1311098155932619,-0.22588443667233282,0.12116835235413727,0.7264132364641671,0.7562190372210911,0.10127659745620221,0.045097074552877155,0.7670937612683296,0.821542857400021,0.16535958943504891,0.06376387497422784,0.6018697284153981,0.33497292660698,-0.5271666856250365,0.18681062678903537,0.4203951031356037,0.2284081536467538,-0.17170760303148472,0.12380533276382144,0.5787898966246633,0.4691366197583395,-0.17743051593507358,0.05883456382177787,0.5687168114079597,0.4568982350377412,-0.13925884239544606,0.05745703466844009,持续落后,持续领先,持续领先,优势收窄,其他,其他,其他
华阳国际,2949.0,0.6728416997418808,0.9886681945505476,0.524678438655209,0.24379546384264478,0.6603266537130598,0.5554771194864293,-0.07968396028258606,0.06036949630182506,0.26598192757103123,0.2805888390219535,-0.08611317471245145,0.0695033729650724,0.7906315702051168,0.7530061748456288,0.08566513438320111,0.09540330637016461,0.588420789878737,0.7800468803126411,0.3157690946828505,0.17425382997384947,0.6597926626775592,0.6870950223371646,0.024714303040235364,0.028727978799666817,0.6063325506312308,0.6741470384257274,0.13083830596107637,0.07026635236632711,波动较大,优势收窄,持续落后,持续领先,改善追赶,持续领先,持续领先
华阳新材,600281.0,0.20991881381367836,0.1443775235271093,-0.3810267718743524,0.16644871272917763,0.4092500486339925,0.5016042780748663,-0.08405949563133752,0.11386238469880454,0.22120808944096154,0.1093194435780674,-0.20567404973529613,0.08321678549946777,0.43834238378533125,0.2276825302985515,-0.7137050295100611,0.2644190092106289,0.3169800643106414,0.3353157706125473,-0.03178102714957448,0.04353308495297481,0.23485367994624018,0.1501096644848386,-0.36306098024942995,0.14587617212395235,0.30509217998847415,0.2447348684293301,-0.29655122569167514,0.11917732158715816,持续落后,其他,持续落后,波动较大,持续落后,持续落后,持续落后
华阳智能,301502.0,0.77310230320303,0.5634787739610245,-0.2307562947224452,0.10737465971042787,0.25193548205040767,0.1081434324736723,-0.23519323316766877,0.08026752209592392,0.38478948862816414,0.778526863293264,0.39388565933423136,0.20540296957487417,0.5892415387190034,0.6456604619869926,,0.05641892326798914,0.7038478688350553,0.607142857142857,-0.19971682943635782,0.07397623978695853,0.8365650108495335,0.8159871645562099,,0.0205778462933236,0.5543490551236868,0.5864899255690034,0.004221769353238813,0.035975118414548174,优势收窄,持续落后,波动较大,其他,持续领先,持续领先,其他
华阳股份,600348.0,0.5836923332513905,0.4621229335908652,0.0459619849462794,0.1467849043437363,0.5389966696884353,0.3837707991563159,-0.2903927444126995,0.12057638179993958,0.5575993811731987,0.5356197958220053,0.0011680890661788235,0.03659249500840298,0.44963214954918335,0.3329945456719493,-0.23603451919746943,0.09130967907250234,0.596100212748423,0.4788062324527992,-0.15755333074239586,0.06171577579853586,0.5483459867853233,0.4682235653323419,-0.1547566432954155,0.05252446351852191,0.5457277888659924,0.4435896453377128,-0.1319345272725871,0.05203022262555571,其他,其他,其他,其他,其他,其他,其他
华阳集团,2906.0,0.6309862730554933,0.6498397435897437,0.26937716846753873,0.1403049639204947,0.4839154516695342,0.5694095690532746,0.13415175899043758,0.052293290522056425,0.4435066243314368,0.3178466104090953,-0.2600094269232302,0.09177259360556611,0.6294352885347528,0.5871262458471761,0.22412258284351322,0.19498338001170026,0.6491552987719118,0.652221306210922,-0.11732004781324823,0.09425871281185245,0.5832584666634032,0.5779523559755282,0.1543428595783815,0.08947589461980347,0.5700429005044221,0.5590659718476233,0.0674441491905654,0.057343978065055826,持续领先,其他,其他,其他,持续领先,其他,其他
华骐环保,300929.0,0.46858005859186863,0.3203127009026154,-0.23299194735267154,0.0945030990267455,0.5142595824195053,0.2972068078474289,-0.3629924820869792,0.1460736597400379,0.34005023074244944,0.2948194846979499,-0.040239372223596526,0.06276875597155397,0.4335373322246031,0.2848351023193312,0.043455791974503666,0.2403396895711815,0.4298928282786661,0.3913383473720395,-0.004148217954098421,0.04122625816811021,0.4886941422385843,0.2843010301010625,-0.40535414231273065,0.13110004125010266,0.44583569574927945,0.3121355788734046,-0.16704506165926208,0.0689937675227567,其他,其他,持续落后,波动较大,其他,其他,其他
华鲁恒升,600426.0,0.9067179868130312,0.8667657902936072,-0.023418756622273662,0.05244175648803495,0.7098939695512525,0.7257457775012777,0.022335049694997444,0.022159617635450705,0.3424776284458443,0.2917358794430703,0.06245258683184077,0.07484412561075457,0.7463191237003309,0.6292692392991794,-0.2076092065925501,0.07006614658944574,0.785661647031003,0.8260063652876397,0.0793253642863685,0.04779212692747407,0.6972710161978224,0.6839309763818485,-0.058422998502381085,0.02506265285847867,0.6980568952898808,0.6705756713677705,-0.02088966015066629,0.02506758349446104,持续领先,持续领先,持续落后,持续领先,持续领先,持续领先,持续领先
华鹏飞,300350.0,0.48145619740696527,0.4270307327024044,-0.21310655132186967,0.27552564316193606,0.1419202011438431,0.225835047403195,0.13580456554937337,0.06686401886081546,0.629336421898826,0.9063894617430884,0.546621536779645,0.19328417521933594,0.2961421305841136,0.1104575163398692,-0.3305301379811184,0.2729522359359856,0.5130245067736272,0.6242905893946704,0.2668908030616263,0.16438713659419785,0.3245570042533307,0.3880282964829742,0.04997801420837389,0.12417248593805016,0.39773941034345095,0.4470052740110335,0.07594303838267163,0.11501314561988156,波动较大,持续落后,持续领先,波动较大,改善追赶,持续落后,其他
华鼎股份,601113.0,0.4196157148789979,0.801675906939065,0.6924275143353043,0.2952339701622873,0.6638462822526552,0.728453527523295,0.08793131463895265,0.05354228105492474,0.544667148820267,0.544735194999952,0.009094714029065587,0.08796530760808621,0.55037711007936,0.8217252771052412,0.49320063867739006,0.23265776662517998,0.4871365930975319,0.5757575757575759,0.25651982331040324,0.15533464919044468,0.36704490918858923,0.4102891421739962,0.025142680856261423,0.05671803975091674,0.5054479597195669,0.6471061040831876,0.2607194476412295,0.12425587636222805,波动较大,持续领先,其他,波动较大,改善追赶,其他,改善追赶
协创数据,300857.0,0.6890298907042883,0.9028496652140752,0.45940762782337596,0.1522993073674733,0.7065693607120701,0.7528488201097602,0.09268750978395557,0.032087572851183126,0.22045983784154108,0.1844476666906524,-0.14632342037714238,0.057043093128295065,0.4639860543954158,0.3977853505544945,0.03867447852248468,0.16432631193518826,0.544699003747996,0.3783783783783784,0.026802894806307986,0.19076602050729294,0.5794502306332857,0.6822809042595293,0.1395035759279316,0.06265271382450721,0.5340323963390995,0.5497651308678151,0.10179211108115238,0.045377875806338674,持续领先,持续领先,持续落后,其他,其他,其他,其他
协和电子,605258.0,0.5594411883141543,0.6662048033782002,0.02584523593833188,0.13689938487622097,0.2635911815481244,0.418868493023687,0.2271149255154543,0.09269908278707152,0.8624569473456717,0.7736099346956564,-0.11257768692773584,0.060071429439980034,0.4118007082626793,0.6102843915343915,0.4341582654082654,0.1470130991350472,0.708809330705802,0.6666666666666665,0.015939152538607892,0.06002249099989887,0.6992596832543935,0.7462854932635556,0.11646170411511447,0.038525903413898464,0.5842265065718042,0.6469866304270262,0.11782359943133969,0.04155267094104257,其他,其他,持续领先,改善追赶,持续领先,持续领先,其他
协昌科技,301418.0,0.7795761961365199,0.551988582302569,-0.3238079277696406,0.1300116741155887,0.5606586685014755,0.5331255901794146,-0.1259511328374905,0.06858294679279826,0.9347768559390142,0.93913237380353,0.0629072230064125,0.040205173695431036,0.6049362878414128,0.7706469500924213,,0.16571066225100853,0.8400000000000001,0.6799999999999999,-0.28,0.13145341380123982,0.6407579964276445,0.6371440026519644,,0.0036139937756801688,0.7685161105479142,0.6853395831716499,-0.15743501279990813,0.08037822072905876,优势收窄,其他,持续领先,持续领先,持续领先,持续领先,持续领先
协鑫能科,2015.0,0.47472218025670954,0.3269253759778482,-0.231212856801838,0.11975092865740913,0.7085693745672952,0.588662000679969,-0.24000611395818083,0.08184973236424119,0.45432668265153264,0.5423534658728163,0.1679608060982678,0.05657399251188577,0.5222516313990377,0.5936873274486265,-0.07171162094077566,0.1659497191124081,0.4480185123856189,0.4013283246670395,-0.14086545117524896,0.07469101371960066,0.6990980114803114,0.6592861261309226,-0.027250643331934166,0.026807030740567506,0.5511643987900842,0.5187071034628703,-0.0905143133516183,0.05339514774434588,其他,优势收窄,其他,其他,其他,持续领先,其他
协鑫集成,2506.0,0.28108883819000796,0.8229865771812083,0.7594721433141844,0.2828538168728014,0.637395230007645,0.8025422895357985,0.49123276572627483,0.18835127034213933,0.30591624549956725,0.3298472719641113,-0.051589262508590306,0.07377251254524349,0.5756459560789511,0.8074886535552193,0.2746286129872678,0.15888178293753347,0.35722652393909554,0.6332882476792643,0.3717830973146486,0.14405015328372595,0.2947146566290786,0.3463830384260427,0.18390164660648078,0.11736610542723673,0.40866457505739084,0.6237560130569407,0.33823816724004435,0.12145355548135973,波动较大,持续领先,持续落后,改善追赶,改善追赶,持续落后,改善追赶
卓创资讯,301299.0,0.8107478622720947,0.8199233716475095,-0.12308980504477829,0.09688165089244276,0.6325606714712662,0.5651091681687295,-0.10020031110428451,0.04053858526694021,0.7186827217907422,0.6962158992702424,0.13034314324864638,0.09459745657315398,0.7549048122686409,0.5747950819672132,,0.13200837159616086,0.5383333333333333,0.625,0.22499999999999998,0.14255603186895394,0.8638667831499499,0.8877310194722625,,0.020098185082616314,0.6975918021247928,0.6947957567543263,0.05124690375760177,0.0518590969030514,持续领先,优势收窄,持续领先,其他,改善追赶,持续领先,持续领先
卓易信息,688258.0,0.6947837489980413,0.7527246594175729,0.08972001539378938,0.07743938781725956,0.2699608001171986,0.3304928635042415,0.08391952380570522,0.04768511616273937,0.514748441964232,0.230071195801525,-0.6018597400149216,0.2046527819857555,0.7295670218434523,0.8359790221315457,0.10036729311233428,0.17398648503157277,0.6024929402642607,0.630121110600553,-0.016709366139428528,0.08475775262042202,0.5956651434792797,0.5764215069344812,-0.045571954980781926,0.051374109683478254,0.5678696827777441,0.5593017263983199,-0.06502237147055057,0.042644085361312443,持续领先,持续落后,波动较大,持续领先,持续领先,其他,其他
卓朗科技,600225.0,0.634159541827354,,,0.368369894099966,0.09768472365685497,,,0.03321932041161733,0.07844062167717238,,,0.02172385822160501,0.5229301932307008,,,0.24276697050372356,0.4276208054451511,,,0.06548824584917569,0.4484030465462129,,,0.12621597674218266,0.3682064887305744,,,0.06676420235869436,数据不足,数据不足,数据不足,数据不足,数据不足,数据不足,数据不足
卓然股份,688121.0,0.34934246896002596,0.2934055143968054,-0.192042237084465,0.09593041254919846,0.46191640208202844,0.481841652424252,0.11890813259587457,0.09156222639585701,0.08854037097075539,0.0457994253565713,-0.0326898586663792,0.041479267644285694,0.45508670388681083,0.6202498640837023,,0.31190870366661466,0.44125711796092515,0.4059321893420221,-0.13866422595370126,0.07082482539718216,0.5987993792298869,0.6459135966148566,,0.1317206529624232,0.3885519872549875,0.4155237070363682,0.04765696437928779,0.05168784663165195,持续落后,其他,持续落后,波动较大,其他,其他,其他
卓翼科技,2369.0,0.05854188073923276,0.04,-0.007271427923134496,0.020385203004754552,0.533954465988541,0.4933474976392823,-0.049740928888676095,0.05825449213664765,0.17056970589730722,0.0645021559638392,-0.1621790725351181,0.07447759484166436,0.24190540101392136,0.0988539741219963,-0.2212919293572405,0.15546492381187,0.2672927848379959,0.2374817761260499,-0.013486794069428404,0.04939998486178939,0.12716079683557188,0.04,-0.0950722059746987,0.08339262790779509,0.23323750588542835,0.1623642339751946,-0.09150705979138282,0.06621714019880634,持续落后,其他,持续落后,持续落后,持续落后,持续落后,持续落后
卓胜微,300782.0,0.8642584345039855,0.6044842396447552,-0.36824165030874967,0.1397049895780828,0.4368179136152069,0.3139306832605801,-0.30482040987716214,0.10719831312142984,0.3519769292460602,0.1255882823306618,-0.4585202618989951,0.17586581682009073,0.6633281344147949,0.2932295782494453,-0.46737903097144307,0.19680545573155317,0.6364773584044452,0.5670312438966805,-0.14418249069361755,0.06531114447751585,0.7005873303399739,0.5855258918940125,-0.21816860958297335,0.08096545560984865,0.6089076834207444,0.4149649865460225,-0.3268854088888236,0.10943182519658842,持续领先,其他,持续落后,优势收窄,优势收窄,优势收窄,优势收窄
卓越新能,688196.0,0.4471811320718042,0.3203185703185703,-0.19510872687587694,0.10826466113548365,0.8885720508378874,0.8529411764705882,-0.004430618401206732,0.06375978980601071,0.8546808052998018,0.8205080461468669,-0.1794919538531331,0.08332223339754023,0.3450419160008628,0.2888742159128425,-0.05737901406131768,0.2690317133203206,0.698273443920013,0.641025641025641,-0.13132620631401348,0.04523212783267389,0.7246590226298644,0.7552000351370406,-0.14711444257369444,0.12567891670188627,0.659734728460039,0.6131446141685916,-0.11914182701320697,0.07864761005358022,其他,持续领先,持续领先,波动较大,持续领先,持续领先,持续领先
卓郎智能,600545.0,0.1888987966944305,0.2499672128460068,0.1604027093851535,0.0906519917293265,0.47228586951302837,0.4486592674029919,0.08288246698052232,0.08809132475190898,0.1160435748641182,0.1086362534084668,-0.02908446578103971,0.01657950156351042,0.3873213018304059,0.2830994256988592,-0.06976302245393329,0.16766084488065977,0.3302940304918701,0.3329740260209897,0.0734834029259781,0.07139113807821482,0.23588038234765202,0.1959805486111234,0.0844018753486673,0.10409706580540222,0.2884539926235842,0.2698861223314063,0.050387161067558084,0.08004429007733946,持续落后,其他,持续落后,持续落后,持续落后,持续落后,持续落后
卓锦股份,688701.0,0.23096423229197738,0.08099107670944,-0.6470055114113746,0.2541609156405187,0.724194585436323,0.7501959226931245,0.0506143877370524,0.10301661274897382,0.5007862144455841,0.2442188620272484,-0.2760144162540963,0.16394796017908939,0.21958781871685443,0.3265818016970554,,0.09854345721541939,0.3339383975564423,0.2356868345773796,-0.27065191718804404,0.1065304310923304,0.17907408559784932,0.1295540138180747,,0.12701658549528497,0.3923713280824092,0.2945380852537204,-0.31899945302719346,0.11800702061758093,波动较大,持续领先,其他,持续落后,持续落后,持续落后,持续落后
南亚新材,688519.0,0.4971280731498607,0.7761375255623723,0.2313073343843307,0.18362225347616948,0.552513474570404,0.5553369952494062,0.052821534816787086,0.02583285575237221,0.5218775399939366,0.4979360702417891,-0.2372806815158054,0.14392387266098686,0.5489611600919706,0.9198692551505548,0.766023101304401,0.2891615193245757,0.4831447747096438,0.5,-0.10693752056042816,0.10608185373626879,0.7036128478637651,0.8622162313241719,0.3803724198206299,0.14318371271512148,0.5512063117299302,0.6852493462547157,0.1810510313749858,0.0751856340845616,改善追赶,其他,其他,波动较大,其他,持续领先,其他
南京公用,421.0,0.31387538359463063,0.2304586563307493,-0.39092013646956886,0.1609702845993882,0.31909693999350836,0.3289092363765668,-0.22322554544408652,0.1365988536197809,0.35516854440937007,0.3731222527740719,-0.12157242756808068,0.09652798809182102,0.40730392567465434,0.5367214721254355,0.48471015676997403,0.3030079372900971,0.41502391074847533,0.386494223852914,-0.18643631578035846,0.09879887371089573,0.5147547953240482,0.5563679752277362,0.2200221000522274,0.12351757511264712,0.3875372499574478,0.4020123027812456,-0.03623702807331547,0.05616969321584572,持续落后,持续落后,持续落后,波动较大,其他,改善追赶,其他
南京化纤,600889.0,0.16792039186510602,0.0441227824073778,-0.5263436932472226,0.20165016676784728,0.2619932869018675,0.3919396967165278,0.19071185094307128,0.06770667616336011,0.27732580332973117,0.1276603650140588,-0.3017295326432164,0.1127593067403262,0.3280570482188235,0.1669716123308937,-0.5940765496842837,0.21964441468491186,0.2672809018176441,0.2025361760362415,-0.2621942803787899,0.09912022177255217,0.22800613457695235,0.0945377915218386,-0.3929425317050248,0.13634336520021642,0.2550972611183541,0.171294737337823,-0.31442912278591106,0.11718912978691483,波动较大,持续落后,持续落后,波动较大,持续落后,持续落后,持续落后
南京医药,600713.0,0.3198393717404007,0.4439303990480587,0.245754549318418,0.08652072073066225,0.7390338143036608,0.7648088338455075,0.0014477143902155154,0.03929337963659973,0.37471081779624693,0.6069922981605727,0.44797836066467606,0.1434296166064498,0.3970561689681906,0.6744994438264739,0.625374178023265,0.28872159415024234,0.296268902400952,0.3626441473556886,0.09089908299024752,0.039210113620820455,0.29442266155909513,0.398701277217017,0.20658961242485008,0.07098953582679768,0.4035552894614243,0.5419293999088863,0.2696739163019453,0.10231369363444186,其他,持续领先,改善追赶,波动较大,持续落后,持续落后,改善追赶
南京商旅,600250.0,0.6430308520140008,0.6656006169479226,-0.011573409026103487,0.1767775500797074,0.594640127187134,0.4886311055981815,-0.11988636885975729,0.0667776530231882,0.35618438680037967,0.3163156680933898,0.11015467874823348,0.09038653304514878,0.4612813703632618,0.3797864875701684,-0.5156068504879465,0.2202750633175918,0.5895040193813668,0.5012366673717834,-0.06451612577166366,0.0910913589896998,0.488040599796587,0.5177972060346667,-0.06784854793696538,0.06081224469493038,0.5221135592571217,0.4782279586026853,-0.11154610388903397,0.060094438587792606,持续领先,其他,持续落后,波动较大,其他,其他,其他
南京新百,600682.0,0.43799327603935473,0.5333477493979173,0.22284929068955162,0.11076646423311469,0.5844553781218897,0.6411652354971781,0.13565614078674537,0.060337345780944164,0.20462144809976418,0.1840474313894211,-0.11630936622939753,0.06599862458407846,0.6625535309068018,0.6478489384575729,-0.02789030885425514,0.05827775978466764,0.5275819827370009,0.4946236559139784,-0.08053080407635405,0.032305802764993966,0.35732860678182765,0.3638413839302615,-0.030798802429412298,0.02797097689023335,0.4624223704477732,0.4774790657643882,0.017162691647812978,0.011127990049804854,改善追赶,其他,持续落后,持续领先,其他,持续落后,其他
南京港,2040.0,0.6101989995553767,0.5579003292520814,-0.08192071717660054,0.03244507135660261,0.4078150036846643,0.4135281426298891,0.00012851382343676,0.008050034488693738,0.40874934456898043,0.3342093036482695,-0.3532504292657971,0.15037931559923043,0.704846299838199,0.6526896818864087,-0.17611685279892852,0.07010537404182805,0.6801468239130755,0.6604490005430859,0.057825529987188595,0.04677894281479705,0.6348077856507321,0.6122014764051196,-0.05162710122625225,0.029902132971596822,0.5744273762018379,0.5384963223941424,-0.10082684277615883,0.03661563570258635,优势收窄,其他,其他,持续领先,持续领先,持续领先,其他
